workers, n, task_time, accesses, frac, total_time
8, 100, 100, 10, 0.7, 0.01936226499674376
8, 100, 100, 10, 0.8, 0.02281525999569567
8, 100, 100, 10, 0.9, 0.01979745100106811
8, 100, 100, 10, 1, 0.020736966995173134
1, 100, 100, 10, 0, 0.02058862199919531
1, 100, 100, 10, 0.1, 0.018695621998631395
1, 100, 100, 10, 0.2, 0.018404520000331104
1, 100, 100, 10, 0.3, 0.01888126200356055
1, 100, 100, 10, 0.4, 0.02199251900310628
1, 100, 100, 10, 0.5, 0.021705188999476377
1, 100, 100, 10, 0.6, 0.02677677599422168
1, 100, 100, 10, 0.7, 0.021261272006086074
1, 100, 100, 10, 0.8, 0.02230548200168414
1, 100, 100, 10, 0.9, 0.018933713996375445
1, 100, 100, 10, 1, 0.025030443001014646
2, 100, 100, 10, 0, 0.013989099999889731
2, 100, 100, 10, 0.1, 0.022004810998623725
2, 100, 100, 10, 0.2, 0.01970609799900558
2, 100, 100, 10, 0.3, 0.014973664998251479
2, 100, 100, 10, 0.4, 0.016633601997455116
2, 100, 100, 10, 0.5, 0.018336004002776463
2, 100, 100, 10, 0.6, 0.018818055003066547
2, 100, 100, 10, 0.7, 0.019044062995817512
2, 100, 100, 10, 0.8, 0.019008654002391268
2, 100, 100, 10, 0.9, 0.020240110003214795
2, 100, 100, 10, 1, 0.020632412997656502
3, 100, 100, 10, 0, 0.013821549000567757
3, 100, 100, 10, 0.1, 0.013402076001511887
3, 100, 100, 10, 0.2, 0.013146314995537978
3, 100, 100, 10, 0.3, 0.01667459899908863
3, 100, 100, 10, 0.4, 0.017182491996209137
3, 100, 100, 10, 0.5, 0.01742337700125063
3, 100, 100, 10, 0.6, 0.01874157700513024
3, 100, 100, 10, 0.7, 0.019282713998109102
3, 100, 100, 10, 0.8, 0.018537779003963806
3, 100, 100, 10, 0.9, 0.01974444100051187
3, 100, 100, 10, 1, 0.020780687998922076
4, 100, 100, 10, 0, 0.018822803998773452
4, 100, 100, 10, 0.1, 0.014353885002492461
4, 100, 100, 10, 0.2, 0.01421056900289841
4, 100, 100, 10, 0.3, 0.019332233001478016
4, 100, 100, 10, 0.4, 0.01928005999798188
4, 100, 100, 10, 0.5, 0.020252331996744033
4, 100, 100, 10, 0.6, 0.023177601004135795
4, 100, 100, 10, 0.7, 0.027095673998701386
4, 100, 100, 10, 0.8, 0.019445237005129457
4, 100, 100, 10, 0.9, 0.019736828005989082
4, 100, 100, 10, 1, 0.02173696699901484
5, 100, 100, 10, 0, 0.019718948999070562
5, 100, 100, 10, 0.1, 0.02237762900040252
5, 100, 100, 10, 0.2, 0.15600134299893398
5, 100, 100, 10, 0.3, 0.03091108100488782
