workers, n, task_time, accesses, frac, total_time
5, 20, 100, 50, 0.1, 0.008888885997293983
5, 20, 100, 50, 0.15, 0.009398453999892808
5, 20, 100, 50, 0.2, 0.009292783004639205
5, 20, 100, 50, 0.3, 0.008859760993800592
5, 20, 100, 50, 0.4, 0.008987083994725253
5, 20, 100, 50, 0.5, 0.009112380001170095
6, 20, 100, 50, 0, 0.010201290002441965
6, 20, 100, 50, 0.01, 0.009013483999297023
6, 20, 100, 50, 0.05, 0.009215048994519748
6, 20, 100, 50, 0.1, 0.00936974999785889
6, 20, 100, 50, 0.15, 0.009976817003916949
6, 20, 100, 50, 0.2, 0.009265125001547858
6, 20, 100, 50, 0.3, 0.00913472999673104
6, 20, 100, 50, 0.4, 0.009358154995425139
6, 20, 100, 50, 0.5, 0.009141923001152463
7, 20, 100, 50, 0, 0.009712464998301584
7, 20, 100, 50, 0.01, 0.009140178000961896
7, 20, 100, 50, 0.05, 0.009261213999707252
7, 20, 100, 50, 0.1, 0.009660012998210732
7, 20, 100, 50, 0.15, 0.009069496998563409
7, 20, 100, 50, 0.2, 0.00931995199789526
7, 20, 100, 50, 0.3, 0.009348656996735372
7, 20, 100, 50, 0.4, 0.009106862999033183
7, 20, 100, 50, 0.5, 0.009429534002265427
8, 20, 100, 50, 0, 0.014203596998413559
8, 20, 100, 50, 0.01, 0.010482614998181816
8, 20, 100, 50, 0.05, 0.011660363998089451
8, 20, 100, 50, 0.1, 0.011493161000544205
8, 20, 100, 50, 0.15, 0.014357460000610445
8, 20, 100, 50, 0.2, 0.011337693002133165
8, 20, 100, 50, 0.3, 0.010068590003356803
8, 20, 100, 50, 0.4, 0.012692631004028954
8, 20, 100, 50, 0.5, 0.010000633999879938
1, 20, 100, 100, 0, 0.01482575100089889
1, 20, 100, 100, 0.01, 0.01508297999680508
1, 20, 100, 100, 0.05, 0.01735236200329382
1, 20, 100, 100, 0.1, 0.01871386600396363
1, 20, 100, 100, 0.15, 0.018308013000932988
1, 20, 100, 100, 0.2, 0.018656735999684315
1, 20, 100, 100, 0.3, 0.01917768800194608
1, 20, 100, 100, 0.4, 0.018717497994657606
1, 20, 100, 100, 0.5, 0.019699128999491222
2, 20, 100, 100, 0, 0.020953985003870912
2, 20, 100, 100, 0.01, 0.0671983159991214
2, 20, 100, 100, 0.05, 0.018011392996413633
2, 20, 100, 100, 0.1, 0.01836877599998843
2, 20, 100, 100, 0.15, 0.0181209750007838
2, 20, 100, 100, 0.2, 0.017550853997818194
2, 20, 100, 100, 0.3, 0.019417316005274188
2, 20, 100, 100, 0.4, 0.01746662399818888
2, 20, 100, 100, 0.5, 0.019424719997914508
3, 20, 100, 100, 0, 0.020063356998434756
3, 20, 100, 100, 0.01, 0.020667003002017736
3, 20, 100, 100, 0.05, 0.023202274001960177
3, 20, 100, 100, 0.1, 0.018914872001914773
3, 20, 100, 100, 0.15, 0.019548550000763498
3, 20, 100, 100, 0.2, 0.020216591001371853
3, 20, 100, 100, 0.3, 0.01931066800170811
3, 20, 100, 100, 0.4, 0.02130878300522454
3, 20, 100, 100, 0.5, 0.018555185000877827
4, 20, 100, 100, 0, 0.01768564999656519
4, 20, 100, 100, 0.01, 0.017199547997734044
4, 20, 100, 100, 0.05, 0.017481849994510412
4, 20, 100, 100, 0.1, 0.01895915199565934
4, 20, 100, 100, 0.15, 0.01836947400443023
4, 20, 100, 100, 0.2, 0.017861232998257037
4, 20, 100, 100, 0.3, 0.020772743999259546
4, 20, 100, 100, 0.4, 0.022425979004765395
4, 20, 100, 100, 0.5, 0.019413685004110448
5, 20, 100, 100, 0, 0.019610360999649856
5, 20, 100, 100, 0.01, 0.031453570001758635
5, 20, 100, 100, 0.05, 0.019476472996757366
5, 20, 100, 100, 0.1, 0.020687327996711247
5, 20, 100, 100, 0.15, 0.01853576800203882
5, 20, 100, 100, 0.2, 0.018903487994975876
5, 20, 100, 100, 0.3, 0.017614968994166702
5, 20, 100, 100, 0.4, 0.021007972994993906
5, 20, 100, 100, 0.5, 0.026675665998482145
6, 20, 100, 100, 0, 0.027275959997496102
6, 20, 100, 100, 0.01, 0.023897972001577727
6, 20, 100, 100, 0.05, 0.02488847500353586
6, 20, 100, 100, 0.1, 0.01908661400375422
6, 20, 100, 100, 0.15, 0.018928491001133807
6, 20, 100, 100, 0.2, 0.021056372999737505
6, 20, 100, 100, 0.3, 0.019763734002481215
6, 20, 100, 100, 0.4, 0.01826631699805148
6, 20, 100, 100, 0.5, 0.021819469999172725
7, 20, 100, 100, 0, 0.027749699998821598
7, 20, 100, 100, 0.01, 0.018115109000063967
7, 20, 100, 100, 0.05, 0.028361516997392755
7, 20, 100, 100, 0.1, 0.020658342000388075
7, 20, 100, 100, 0.15, 0.019543032001820393
7, 20, 100, 100, 0.2, 0.017295859994192142
7, 20, 100, 100, 0.3, 0.017252488003578037
7, 20, 100, 100, 0.4, 0.017762825002137106
7, 20, 100, 100, 0.5, 0.020499730999290477
8, 20, 100, 100, 0, 0.0221795760007808
8, 20, 100, 100, 0.01, 0.0193798809996224
8, 20, 100, 100, 0.05, 0.0267372670059558
8, 20, 100, 100, 0.1, 0.02021142200101167
8, 20, 100, 100, 0.15, 0.02825179500359809
8, 20, 100, 100, 0.2, 0.032967749000818
8, 20, 100, 100, 0.3, 0.025450773995544296
8, 20, 100, 100, 0.4, 0.018524733997764997
8, 20, 100, 100, 0.5, 0.01746522699977504
1, 20, 500, 1, 0, 0.011295507996692322
1, 20, 500, 1, 0.01, 0.011626699000771623
1, 20, 500, 1, 0.05, 0.01129110799956834
1, 20, 500, 1, 0.1, 0.011810315001639538
1, 20, 500, 1, 0.15, 0.012350683995464351
1, 20, 500, 1, 0.2, 0.01191382000251906
1, 20, 500, 1, 0.3, 0.011869261994434055
1, 20, 500, 1, 0.4, 0.011400830000638962
1, 20, 500, 1, 0.5, 0.011140876995341387
2, 20, 500, 1, 0, 0.005929601997195277
2, 20, 500, 1, 0.01, 0.009026125000673346
2, 20, 500, 1, 0.05, 0.0060219330043764785
2, 20, 500, 1, 0.1, 0.007526263994805049
2, 20, 500, 1, 0.15, 0.006424295002943836
2, 20, 500, 1, 0.2, 0.006179915995744523
2, 20, 500, 1, 0.3, 0.0060097809982835315
2, 20, 500, 1, 0.4, 0.006861994996143039
2, 20, 500, 1, 0.5, 0.006548195000505075
3, 20, 500, 1, 0, 0.005242425002506934
3, 20, 500, 1, 0.01, 0.004641642000933643
3, 20, 500, 1, 0.05, 0.004378687001008075
3, 20, 500, 1, 0.1, 0.00460755899985088
3, 20, 500, 1, 0.15, 0.0050102700042771176
3, 20, 500, 1, 0.2, 0.004504960998019669
3, 20, 500, 1, 0.3, 0.004791453997313511
3, 20, 500, 1, 0.4, 0.0057346719986526296
3, 20, 500, 1, 0.5, 0.007392587001959328
4, 20, 500, 1, 0, 0.0036515590036287904
4, 20, 500, 1, 0.01, 0.0037528300017584115
4, 20, 500, 1, 0.05, 0.0035239579956396483
4, 20, 500, 1, 0.1, 0.0036419210009626113
4, 20, 500, 1, 0.15, 0.004067608999321237
4, 20, 500, 1, 0.2, 0.003960611000366043
4, 20, 500, 1, 0.3, 0.004716931995062623
4, 20, 500, 1, 0.4, 0.006999864002864342
4, 20, 500, 1, 0.5, 0.007221124003990553
5, 20, 500, 1, 0, 0.004052733005664777
5, 20, 500, 1, 0.01, 0.00441542400221806
5, 20, 500, 1, 0.05, 0.0031256479996955022
5, 20, 500, 1, 0.1, 0.0034835190017474815
5, 20, 500, 1, 0.15, 0.0034481789989513345
5, 20, 500, 1, 0.2, 0.004239701003825758
5, 20, 500, 1, 0.3, 0.005899499999941327
5, 20, 500, 1, 0.4, 0.006001958994602319
5, 20, 500, 1, 0.5, 0.009277486999053508
6, 20, 500, 1, 0, 0.005176213999220636
6, 20, 500, 1, 0.01, 0.006958866004424635
6, 20, 500, 1, 0.05, 0.007245638000313193
6, 20, 500, 1, 0.1, 0.006348375995003153
6, 20, 500, 1, 0.15, 0.003671184997074306
6, 20, 500, 1, 0.2, 0.0040048210066743195
6, 20, 500, 1, 0.3, 0.004980026998964604
6, 20, 500, 1, 0.4, 0.005722240995964967
6, 20, 500, 1, 0.5, 0.0069509039967670105
7, 20, 500, 1, 0, 0.002826444004313089
7, 20, 500, 1, 0.01, 0.002753178996499628
7, 20, 500, 1, 0.05, 0.0033564059995114803
7, 20, 500, 1, 0.1, 0.0033889530022861436
7, 20, 500, 1, 0.15, 0.0038017199985915795
7, 20, 500, 1, 0.2, 0.004775878005602863
7, 20, 500, 1, 0.3, 0.005541418999200687
7, 20, 500, 1, 0.4, 0.006449367996538058
7, 20, 500, 1, 0.5, 0.00830374699580716
8, 20, 500, 1, 0, 0.0026364730001660064
8, 20, 500, 1, 0.01, 0.0034617979981703684
8, 20, 500, 1, 0.05, 0.0033091229997808114
8, 20, 500, 1, 0.1, 0.0036753060048795305
8, 20, 500, 1, 0.15, 0.003577316994778812
8, 20, 500, 1, 0.2, 0.00444531600078335
8, 20, 500, 1, 0.3, 0.004868560004979372
8, 20, 500, 1, 0.4, 0.006451881999964826
8, 20, 500, 1, 0.5, 0.08976453699870035
1, 20, 500, 5, 0, 0.013785800998448394
1, 20, 500, 5, 0.01, 0.011650725005893037
1, 20, 500, 5, 0.05, 0.011882462000357918
1, 20, 500, 5, 0.1, 0.01249958699918352
1, 20, 500, 5, 0.15, 0.012037442000291776
1, 20, 500, 5, 0.2, 0.013484431998222135
1, 20, 500, 5, 0.3, 0.013305635999131482
1, 20, 500, 5, 0.4, 0.012160015001427382
1, 20, 500, 5, 0.5, 0.012140668004576582
2, 20, 500, 5, 0, 0.006605394999496639
2, 20, 500, 5, 0.01, 0.00663081699894974
2, 20, 500, 5, 0.05, 0.007746547002170701
2, 20, 500, 5, 0.1, 0.006616639999265317
2, 20, 500, 5, 0.15, 0.00607417500577867
2, 20, 500, 5, 0.2, 0.006158894000691362
2, 20, 500, 5, 0.3, 0.006526263998239301
2, 20, 500, 5, 0.4, 0.006829798003309406
2, 20, 500, 5, 0.5, 0.007359201998042408
3, 20, 500, 5, 0, 0.00494678299583029
3, 20, 500, 5, 0.01, 0.006379105994710699
3, 20, 500, 5, 0.05, 0.005374008003855124
3, 20, 500, 5, 0.1, 0.004809193997061811
3, 20, 500, 5, 0.15, 0.005092683000839315
3, 20, 500, 5, 0.2, 0.005982192997180391
3, 20, 500, 5, 0.3, 0.005535552998480853
3, 20, 500, 5, 0.4, 0.006715395997161977
3, 20, 500, 5, 0.5, 0.009593452996341512
4, 20, 500, 5, 0, 0.004291663004551083
4, 20, 500, 5, 0.01, 0.004079621998243965
4, 20, 500, 5, 0.05, 0.0035588789978646673
